date,temperature,humidity,precipitation,wind_speed,pressure,cloud_cover
2024-09-30 03:00:00,13.6,69.0,0.0,7.9,1008.5,2.0
2024-09-30 04:00:00,13.6,67.0,0.0,8.3,1008.5,6.0
2024-09-30 05:00:00,13.5,65.0,0.0,10.1,1008.5,7.0
2024-09-30 06:00:00,13.8,64.0,0.0,11.5,1008.5,8.0
2024-09-30 07:00:00,14.2,65.0,0.0,13.0,1008.6,7.0
2024-09-30 08:00:00,16.1,59.0,0.0,15.1,1008.8,7.0
2024-09-30 09:00:00,18.0,48.0,0.0,16.6,1009.0,7.0
2024-09-30 10:00:00,19.1,45.0,0.0,15.8,1008.9,6.0
2024-09-30 11:00:00,21.0,41.0,0.0,14.4,1008.7,4.0
2024-09-30 12:00:00,22.8,37.0,0.0,14.0,1008.2,4.0
2024-09-30 13:00:00,24.3,35.0,0.0,14.4,1008.0,3.0
2024-09-30 14:00:00,25.2,33.0,0.0,14.8,1007.6,1.0
2024-09-30 15:00:00,25.6,32.0,0.0,15.1,1007.4,0.0
2024-09-30 16:00:00,25.5,32.0,0.0,15.8,1007.3,0.0
2024-09-30 17:00:00,24.7,33.0,0.0,17.3,1007.2,4.0
2024-09-30 18:00:00,22.8,38.0,0.0,13.0,1007.5,8.0
2024-09-30 19:00:00,21.6,41.0,0.0,15.5,1007.4,8.0
2024-09-30 20:00:00,20.9,43.0,0.0,15.5,1007.5,8.0
2024-09-30 21:00:00,20.2,42.0,0.0,14.4,1007.2,8.0
2024-09-30 22:00:00,19.1,43.0,0.0,13.7,1007.2,3.0
2024-09-30 23:00:00,18.0,45.0,0.0,13.3,1006.7,3.0
2024-10-01 00:00:00,17.5,43.0,0.0,14.8,1006.2,7.0
2024-10-01 01:00:00,17.6,42.0,0.0,16.9,1005.8,5.0
2024-10-01 02:00:00,17.5,41.0,0.0,17.3,1006.0,8.0
2024-10-01 03:00:00,17.6,42.0,0.0,19.4,1005.7,7.0
2024-10-01 04:00:00,17.2,44.0,0.0,19.8,1005.8,3.0
2024-10-01 05:00:00,16.6,45.0,0.0,19.1,1006.1,1.0
2024-10-01 06:00:00,15.8,48.0,0.0,19.8,1006.5,6.0
2024-10-01 07:00:00,15.3,50.0,0.0,20.2,1006.8,7.0
2024-10-01 08:00:00,16.2,49.0,0.0,18.7,1007.0,4.0
2024-10-01 09:00:00,17.5,42.0,0.0,22.7,1007.2,5.0
2024-10-01 10:00:00,19.0,37.0,0.0,23.0,1007.1,7.0
2024-10-01 11:00:00,19.9,37.0,0.0,22.7,1006.6,2.0
2024-10-01 12:00:00,21.2,36.0,0.0,22.0,1006.3,4.0
2024-10-01 13:00:00,22.3,36.0,0.0,20.9,1006.3,0.0
2024-10-01 14:00:00,23.0,35.0,0.0,19.8,1006.0,0.0
2024-10-01 15:00:00,23.5,35.0,0.0,20.2,1005.9,0.0
2024-10-01 16:00:00,23.6,36.0,0.0,22.3,1006.0,0.0
2024-10-01 17:00:00,23.3,38.0,0.0,21.6,1006.3,3.0
2024-10-01 18:00:00,22.0,44.0,0.0,17.6,1006.8,6.0
2024-10-01 19:00:00,21.1,49.0,0.0,18.0,1007.3,8.0
2024-10-01 20:00:00,21.2,48.0,0.0,14.0,1007.5,8.0
2024-10-01 21:00:00,21.3,43.0,0.0,17.3,1007.9,8.0
2024-10-01 22:00:00,20.7,43.0,0.0,15.5,1008.3,7.0
2024-10-01 23:00:00,19.7,48.0,0.0,13.3,1008.4,0.0
2024-10-02 00:00:00,17.7,52.0,0.0,11.9,1008.6,1.0
2024-10-02 01:00:00,16.9,39.0,0.0,14.4,1008.8,1.0
2024-10-02 02:00:00,18.9,28.0,0.0,15.5,1009.3,8.0
2024-10-02 03:00:00,17.9,28.0,0.0,15.1,1009.7,6.0
2024-10-02 04:00:00,16.1,30.0,0.0,14.4,1010.0,4.0
2024-10-02 05:00:00,14.9,32.0,0.0,14.4,1010.3,0.0
2024-10-02 06:00:00,14.0,33.0,0.0,14.0,1010.8,0.0
2024-10-02 07:00:00,13.1,35.0,0.0,14.4,1011.3,0.0
2024-10-02 08:00:00,14.5,35.0,0.0,15.5,1011.7,0.0
2024-10-02 09:00:00,16.6,30.0,0.0,15.1,1012.2,0.0
2024-10-02 10:00:00,18.7,27.0,0.0,16.2,1012.5,0.0
2024-10-02 11:00:00,20.5,23.0,0.0,17.6,1012.5,0.0
2024-10-02 12:00:00,22.0,21.0,0.0,16.9,1012.1,0.0
2024-10-02 13:00:00,22.9,19.0,0.0,15.1,1012.2,0.0
2024-10-02 14:00:00,23.4,18.0,0.0,14.4,1012.2,0.0
2024-10-02 15:00:00,23.5,18.0,0.0,13.3,1012.4,0.0
2024-10-02 16:00:00,23.2,18.0,0.0,11.9,1012.5,0.0
2024-10-02 17:00:00,22.5,19.0,0.0,10.8,1013.1,0.0
2024-10-02 18:00:00,18.4,31.0,0.0,10.4,1013.4,0.0
2024-10-02 19:00:00,16.2,33.0,0.0,12.2,1013.9,0.0
2024-10-02 20:00:00,15.2,36.0,0.0,12.6,1014.2,0.0
2024-10-02 21:00:00,15.3,37.0,0.0,11.5,1014.5,0.0
2024-10-02 22:00:00,14.5,57.0,0.0,11.2,1014.9,0.0
2024-10-02 23:00:00,13.4,75.0,0.0,11.2,1015.3,0.0
2024-10-03 00:00:00,12.3,85.0,0.0,10.1,1015.3,0.0
2024-10-03 01:00:00,11.5,89.0,0.0,10.8,1015.4,0.0
2024-10-03 02:00:00,11.4,89.0,0.0,9.4,1015.5,0.0
2024-10-03 03:00:00,11.0,92.0,0.0,9.0,1015.8,0.0
2024-10-03 04:00:00,10.6,95.0,0.0,9.0,1015.9,0.0
2024-10-03 05:00:00,10.2,97.0,0.0,9.4,1016.0,0.0
2024-10-03 06:00:00,9.3,97.0,0.0,9.7,1015.8,0.0
2024-10-03 07:00:00,9.6,94.0,0.0,8.3,1016.1,0.0
2024-10-03 08:00:00,12.2,71.0,0.0,11.5,1016.4,0.0
2024-10-03 09:00:00,15.1,57.0,0.0,8.3,1016.7,0.0
2024-10-03 10:00:00,17.9,64.0,0.0,10.4,1016.9,1.0
2024-10-03 11:00:00,20.0,60.0,0.0,13.3,1017.0,0.0
2024-10-03 12:00:00,21.5,41.0,0.0,16.9,1016.8,1.0
2024-10-03 13:00:00,22.2,37.0,0.0,16.9,1016.5,7.0
2024-10-03 14:00:00,22.5,36.0,0.0,17.3,1016.4,8.0
2024-10-03 15:00:00,22.5,37.0,0.0,16.6,1016.4,8.0
2024-10-03 16:00:00,22.4,38.0,0.0,15.5,1016.3,8.0
2024-10-03 17:00:00,21.7,41.0,0.0,15.1,1016.3,0.0
2024-10-03 18:00:00,19.8,50.0,0.0,13.7,1016.3,0.0
2024-10-03 19:00:00,18.2,57.0,0.0,15.8,1016.7,0.0
2024-10-03 20:00:00,17.3,65.0,0.0,15.5,1017.3,0.0
2024-10-03 21:00:00,16.3,75.0,0.0,15.1,1017.8,0.0
2024-10-03 22:00:00,15.3,86.0,0.0,12.6,1018.1,0.0
2024-10-03 23:00:00,14.7,79.0,0.0,12.2,1017.8,7.0
2024-10-04 00:00:00,13.8,81.0,0.0,8.6,1018.1,0.0
2024-10-04 01:00:00,13.0,84.0,0.0,8.6,1018.1,0.0
2024-10-04 02:00:00,12.6,84.0,0.0,7.9,1018.0,0.0
2024-10-04 03:00:00,12.2,86.0,0.0,7.9,1017.9,5.0
2024-10-04 04:00:00,12.0,84.0,0.0,7.9,1017.8,8.0
2024-10-04 05:00:00,12.0,82.0,0.0,8.3,1017.7,8.0
2024-10-04 06:00:00,11.9,80.0,0.0,7.9,1017.5,1.0
2024-10-04 07:00:00,11.9,79.0,0.0,9.0,1017.4,6.0
2024-10-04 08:00:00,14.1,70.0,0.0,11.9,1017.5,8.0
2024-10-04 09:00:00,16.6,64.0,0.0,11.2,1017.7,8.0
2024-10-04 10:00:00,18.6,69.0,0.0,11.5,1018.0,8.0
2024-10-04 11:00:00,20.7,68.0,0.0,14.4,1017.9,7.0
2024-10-04 12:00:00,22.0,61.0,0.0,17.6,1017.5,8.0
2024-10-04 13:00:00,23.2,53.0,0.0,17.3,1017.2,8.0
2024-10-04 14:00:00,23.3,53.0,0.0,19.4,1016.8,8.0
2024-10-04 15:00:00,23.7,51.0,0.0,20.2,1016.1,8.0
2024-10-04 16:00:00,23.5,51.0,0.0,20.2,1015.9,8.0
2024-10-04 17:00:00,22.9,52.0,0.0,18.0,1015.6,8.0
2024-10-04 18:00:00,21.2,61.0,0.0,17.3,1015.6,8.0
2024-10-04 19:00:00,19.8,68.0,0.0,17.3,1016.3,7.0
2024-10-04 20:00:00,18.9,72.0,0.0,18.4,1016.4,4.0
2024-10-04 21:00:00,17.7,83.0,0.0,18.0,1016.9,0.0
2024-10-04 22:00:00,16.9,91.0,0.0,16.6,1017.2,0.0
2024-10-04 23:00:00,16.2,95.0,0.0,14.0,1017.2,3.0
2024-10-05 00:00:00,15.9,93.0,0.0,13.3,1016.5,4.0
2024-10-05 01:00:00,15.6,94.0,0.0,12.2,1016.3,1.0
2024-10-05 02:00:00,15.4,96.0,0.0,11.2,1016.3,2.0
2024-10-05 03:00:00,15.3,97.0,0.0,11.9,1015.9,2.0
2024-10-05 04:00:00,15.0,97.0,0.0,11.5,1015.6,4.0
2024-10-05 05:00:00,14.8,97.0,0.0,10.8,1015.9,2.0
2024-10-05 06:00:00,14.5,96.0,0.0,10.8,1015.9,2.0
2024-10-05 07:00:00,14.2,94.0,0.0,10.4,1015.8,7.0
2024-10-05 08:00:00,15.5,85.0,0.0,11.9,1015.9,6.0
2024-10-05 09:00:00,17.6,76.0,0.0,11.9,1016.1,1.0
2024-10-05 10:00:00,19.6,73.0,0.0,14.4,1016.0,0.0
2024-10-05 11:00:00,21.7,66.0,0.0,15.5,1015.6,0.0
2024-10-05 12:00:00,23.2,59.0,0.0,16.2,1015.3,0.0
2024-10-05 13:00:00,24.3,53.0,0.0,15.5,1015.0,0.0
2024-10-05 14:00:00,25.0,48.0,0.0,15.8,1014.4,0.0
2024-10-05 15:00:00,25.3,47.0,0.0,16.2,1014.0,0.0
2024-10-05 16:00:00,25.2,46.0,0.0,16.6,1013.7,0.0
2024-10-05 17:00:00,24.5,48.0,0.0,15.5,1013.5,0.0
2024-10-05 18:00:00,22.5,57.0,0.0,14.8,1013.9,0.0
2024-10-05 19:00:00,20.8,66.0,0.0,15.5,1014.1,0.0
2024-10-05 20:00:00,19.8,73.0,0.0,16.2,1014.3,0.0
2024-10-05 21:00:00,18.7,80.0,0.0,16.6,1014.1,0.0
2024-10-05 22:00:00,17.9,88.0,0.0,15.5,1014.3,0.0
2024-10-05 23:00:00,17.1,93.0,0.0,13.3,1014.4,0.0
2024-10-06 00:00:00,16.8,95.0,0.0,13.0,1014.2,0.0
2024-10-06 01:00:00,16.5,97.0,0.0,12.6,1013.7,0.0
2024-10-06 02:00:00,16.3,97.0,0.0,10.8,1014.0,6.0
2024-10-06 03:00:00,16.1,98.0,0.0,12.2,1013.4,7.0
2024-10-06 04:00:00,16.0,98.0,0.0,12.2,1013.0,7.0
2024-10-06 05:00:00,15.9,99.0,0.0,11.9,1013.0,4.0
2024-10-06 06:00:00,15.8,99.0,0.0,11.9,1012.8,3.0
2024-10-06 07:00:00,15.8,97.0,0.0,12.2,1012.7,0.0
2024-10-06 08:00:00,16.8,93.0,0.0,13.3,1012.9,1.0
2024-10-06 09:00:00,18.5,85.0,0.0,14.8,1012.9,0.0
2024-10-06 10:00:00,20.4,69.0,0.0,16.9,1013.1,5.0
2024-10-06 11:00:00,22.3,51.0,0.0,18.0,1012.8,8.0
2024-10-06 12:00:00,24.0,43.0,0.0,18.4,1012.4,8.0
2024-10-06 13:00:00,25.0,40.0,0.0,18.0,1011.9,4.0
2024-10-06 14:00:00,25.8,37.0,0.0,19.4,1011.1,8.0
2024-10-06 15:00:00,26.0,37.0,0.0,19.4,1010.6,7.0
2024-10-06 16:00:00,25.7,36.0,0.0,19.1,1010.3,8.0
2024-10-06 17:00:00,24.8,37.0,0.0,16.9,1009.8,8.0
2024-10-06 18:00:00,22.6,43.0,0.0,13.0,1009.8,8.0
2024-10-06 19:00:00,20.7,48.0,0.0,13.0,1010.2,8.0
2024-10-06 20:00:00,19.6,50.0,0.0,13.3,1010.4,8.0
2024-10-06 21:00:00,18.6,53.0,0.0,12.6,1010.4,8.0
2024-10-06 22:00:00,17.5,56.0,0.0,11.9,1010.4,8.0
2024-10-06 23:00:00,16.8,59.0,0.0,11.2,1010.5,8.0
2024-10-07 00:00:00,16.3,64.0,0.0,11.5,1009.7,8.0
2024-10-07 01:00:00,15.9,69.0,0.0,10.8,1009.5,8.0
2024-10-07 02:00:00,15.5,77.0,0.0,9.7,1009.2,8.0
2024-10-07 03:00:00,15.3,74.0,0.0,8.6,1008.5,8.0
2024-10-07 04:00:00,14.9,79.0,0.0,7.6,1008.1,8.0
2024-10-07 05:00:00,14.7,82.0,0.0,6.8,1008.0,8.0
2024-10-07 06:00:00,14.4,86.0,0.0,7.2,1008.0,7.0
2024-10-07 07:00:00,14.3,88.0,0.0,9.7,1008.0,1.0
2024-10-07 08:00:00,16.5,89.0,0.9,13.7,1008.4,8.0
2024-10-07 09:00:00,18.3,86.0,0.0,13.3,1007.7,8.0
2024-10-07 10:00:00,19.5,81.0,0.0,15.8,1007.8,8.0
2024-10-07 11:00:00,21.2,70.0,0.0,14.4,1007.5,8.0
2024-10-07 12:00:00,21.9,65.0,0.0,19.1,1007.3,8.0
2024-10-07 13:00:00,19.7,84.0,0.6,23.8,1008.1,8.0
2024-10-07 14:00:00,18.3,90.0,0.6,23.8,1007.4,8.0
2024-10-07 15:00:00,19.1,82.0,0.2,25.6,1007.7,8.0
2024-10-07 16:00:00,18.3,81.0,1.6,28.4,1007.8,6.0
2024-10-07 17:00:00,17.6,79.0,0.2,25.9,1008.0,6.0
2024-10-07 18:00:00,17.5,72.0,0.1,25.2,1008.3,3.0
2024-10-07 19:00:00,15.8,73.0,0.0,22.0,1009.7,7.0
2024-10-07 20:00:00,15.3,71.0,0.0,22.7,1010.7,7.0
2024-10-07 21:00:00,14.2,75.0,0.0,19.8,1011.8,4.0
2024-10-07 22:00:00,13.4,80.0,0.0,19.1,1012.6,4.0
2024-10-07 23:00:00,12.6,80.0,0.0,16.9,1013.0,6.0
2024-10-08 00:00:00,12.5,80.0,0.0,16.2,1013.2,8.0
2024-10-08 01:00:00,12.6,79.0,0.0,15.8,1013.5,8.0
2024-10-08 02:00:00,12.4,80.0,0.0,15.8,1013.9,6.0
2024-10-08 03:00:00,12.5,79.0,0.0,16.9,1014.1,0.0
2024-10-08 04:00:00,12.0,78.0,0.0,19.4,1014.6,1.0
2024-10-08 05:00:00,11.5,77.0,0.0,19.1,1015.3,0.0
2024-10-08 06:00:00,11.0,79.0,0.0,17.6,1015.4,0.0
2024-10-08 07:00:00,10.6,80.0,0.0,18.4,1015.8,0.0
2024-10-08 08:00:00,11.6,74.0,0.0,16.6,1016.4,0.0
2024-10-08 09:00:00,13.5,62.0,0.0,21.6,1016.6,0.0
2024-10-08 10:00:00,15.0,57.0,0.0,24.5,1016.8,0.0
2024-10-08 11:00:00,17.0,49.0,0.0,28.1,1016.7,5.0
2024-10-08 12:00:00,18.0,44.0,0.0,30.6,1016.6,8.0
2024-10-08 13:00:00,18.4,42.0,0.0,30.6,1016.3,6.0
2024-10-08 14:00:00,19.5,39.0,0.0,31.0,1015.4,6.0
2024-10-08 15:00:00,20.4,35.0,0.0,30.6,1015.3,4.0
2024-10-08 16:00:00,20.6,34.0,0.0,27.4,1015.2,1.0
2024-10-08 17:00:00,20.2,34.0,0.0,23.8,1015.2,1.0
2024-10-08 18:00:00,18.5,40.0,0.0,18.0,1015.6,0.0
2024-10-08 19:00:00,16.7,51.0,0.0,16.2,1016.0,0.0
2024-10-08 20:00:00,16.1,54.0,0.0,14.8,1016.1,0.0
2024-10-08 21:00:00,15.1,59.0,0.0,12.6,1016.3,0.0
2024-10-08 22:00:00,13.9,64.0,0.0,10.4,1016.8,0.0
2024-10-08 23:00:00,13.0,68.0,0.0,10.8,1016.9,0.0
2024-10-09 00:00:00,13.7,64.0,0.0,13.7,1016.4,0.0
2024-10-09 01:00:00,12.9,69.0,0.0,13.3,1016.5,0.0
2024-10-09 02:00:00,12.3,74.0,0.0,12.2,1016.9,0.0
2024-10-09 03:00:00,11.8,77.0,0.0,11.2,1016.7,0.0
2024-10-09 04:00:00,11.2,81.0,0.0,9.4,1016.5,0.0
2024-10-09 05:00:00,10.6,86.0,0.0,8.3,1016.6,0.0
2024-10-09 06:00:00,10.0,91.0,0.0,7.6,1016.3,0.0
2024-10-09 07:00:00,9.4,93.0,0.0,7.9,1016.2,0.0
2024-10-09 08:00:00,11.4,84.0,0.0,6.5,1016.4,0.0
2024-10-09 09:00:00,14.0,72.0,0.0,2.2,1016.5,0.0
2024-10-09 10:00:00,16.5,61.0,0.0,4.3,1016.0,0.0
2024-10-09 11:00:00,18.9,53.0,0.0,9.4,1015.7,0.0
2024-10-09 12:00:00,20.3,47.0,0.0,11.2,1015.0,0.0
2024-10-09 13:00:00,21.0,44.0,0.0,12.2,1014.5,0.0
2024-10-09 14:00:00,21.5,41.0,0.0,10.1,1014.2,0.0
2024-10-09 15:00:00,21.7,40.0,0.0,8.3,1014.0,0.0
2024-10-09 16:00:00,21.5,41.0,0.0,7.2,1013.6,0.0
2024-10-09 17:00:00,20.8,44.0,0.0,7.2,1013.0,0.0
2024-10-09 18:00:00,17.0,59.0,0.0,8.6,1012.8,3.0
2024-10-09 19:00:00,15.6,67.0,0.0,8.6,1012.8,8.0
2024-10-09 20:00:00,14.9,74.0,0.0,8.3,1012.5,7.0
2024-10-09 21:00:00,14.1,77.0,0.0,9.4,1012.3,8.0
2024-10-09 22:00:00,15.0,73.0,0.0,9.7,1012.5,6.0
2024-10-09 23:00:00,14.2,86.0,0.0,9.4,1012.4,7.0
2024-10-10 00:00:00,13.9,92.0,0.0,9.4,1012.1,5.0
2024-10-10 01:00:00,13.5,94.0,0.0,9.7,1011.6,8.0
2024-10-10 02:00:00,13.2,95.0,0.0,9.0,1011.4,8.0
2024-10-10 03:00:00,12.7,97.0,0.0,9.4,1011.0,3.0
2024-10-10 04:00:00,11.9,99.0,0.0,9.0,1010.8,7.0
2024-10-10 05:00:00,11.5,100.0,0.0,8.6,1010.8,8.0
2024-10-10 06:00:00,11.9,100.0,0.0,8.3,1010.6,8.0
2024-10-10 07:00:00,12.1,99.0,0.0,8.3,1010.4,8.0
2024-10-10 08:00:00,13.1,97.0,0.0,11.2,1010.4,8.0
2024-10-10 09:00:00,15.6,89.0,0.0,12.2,1010.3,4.0
2024-10-10 10:00:00,18.0,79.0,0.0,13.0,1010.1,4.0
2024-10-10 11:00:00,19.9,70.0,0.0,18.7,1009.7,7.0
2024-10-10 12:00:00,20.9,62.0,0.0,18.4,1009.6,8.0
2024-10-10 13:00:00,22.0,55.0,0.0,17.3,1009.2,8.0
2024-10-10 14:00:00,23.4,46.0,0.0,16.9,1008.6,7.0
2024-10-10 15:00:00,23.5,47.0,0.0,16.9,1008.6,6.0
2024-10-10 16:00:00,22.0,58.0,0.0,18.7,1008.8,3.0
2024-10-10 17:00:00,20.8,66.0,0.0,17.3,1008.9,4.0
2024-10-10 18:00:00,19.2,74.0,0.0,17.3,1009.1,1.0
2024-10-10 19:00:00,17.9,79.0,0.0,16.6,1009.4,1.0
2024-10-10 20:00:00,17.0,83.0,0.0,16.9,1009.8,7.0
2024-10-10 21:00:00,17.0,84.0,0.0,16.6,1010.0,5.0
2024-10-10 22:00:00,16.4,87.0,0.0,14.8,1010.4,2.0
2024-10-10 23:00:00,15.7,91.0,0.0,12.6,1010.5,5.0
2024-10-11 00:00:00,15.6,91.0,0.0,13.0,1010.5,8.0
2024-10-11 01:00:00,15.6,91.0,0.0,12.2,1010.6,8.0
2024-10-11 02:00:00,15.9,93.0,0.0,14.4,1010.8,8.0
2024-10-11 03:00:00,15.9,93.0,0.0,14.0,1010.7,8.0
2024-10-11 04:00:00,15.8,94.0,0.0,12.2,1010.6,8.0
2024-10-11 05:00:00,15.8,94.0,0.0,12.6,1010.7,8.0
2024-10-11 06:00:00,15.7,95.0,0.0,14.0,1010.7,8.0
2024-10-11 07:00:00,15.5,95.0,0.0,14.4,1010.8,8.0
2024-10-11 08:00:00,15.8,92.0,0.0,15.5,1011.3,8.0
2024-10-11 09:00:00,16.5,87.0,0.0,16.9,1011.5,8.0
2024-10-11 10:00:00,17.5,81.0,0.0,17.3,1011.7,8.0
2024-10-11 11:00:00,19.1,73.0,0.0,16.6,1012.0,7.0
2024-10-11 12:00:00,21.5,62.0,0.0,16.9,1011.7,2.0
2024-10-11 13:00:00,22.3,58.0,0.0,15.8,1011.3,2.0
2024-10-11 14:00:00,22.8,55.0,0.0,15.8,1011.1,1.0
2024-10-11 15:00:00,22.8,54.0,0.0,15.1,1011.1,1.0
2024-10-11 16:00:00,22.5,54.0,0.0,14.4,1011.2,2.0
2024-10-11 17:00:00,21.1,63.0,0.0,12.2,1011.6,2.0
2024-10-11 18:00:00,19.3,71.0,0.0,9.4,1011.9,2.0
2024-10-11 19:00:00,18.3,76.0,0.0,11.9,1012.1,2.0
2024-10-11 20:00:00,17.9,79.0,0.0,14.0,1012.4,1.0
2024-10-11 21:00:00,17.3,85.0,0.0,15.1,1012.7,1.0
2024-10-11 22:00:00,16.7,91.0,0.0,15.5,1012.5,7.0
2024-10-11 23:00:00,15.9,94.0,0.0,14.4,1012.5,8.0
2024-10-12 00:00:00,15.5,95.0,0.0,12.6,1012.7,8.0
2024-10-12 01:00:00,15.3,95.0,0.0,10.8,1012.8,8.0
2024-10-12 02:00:00,14.8,96.0,0.0,9.7,1012.9,7.0
2024-10-12 03:00:00,14.4,95.0,0.0,9.4,1012.8,5.0
2024-10-12 04:00:00,14.2,93.0,0.0,11.2,1012.5,8.0
2024-10-12 05:00:00,14.0,89.0,0.0,10.8,1012.9,1.0
2024-10-12 06:00:00,13.7,84.0,0.0,11.5,1012.9,7.0
2024-10-12 07:00:00,13.6,80.0,0.0,12.6,1012.8,8.0
2024-10-12 08:00:00,14.9,77.0,0.0,14.8,1013.6,4.0
2024-10-12 09:00:00,17.0,69.0,0.0,15.1,1013.6,4.0
2024-10-12 10:00:00,18.9,64.0,0.0,15.8,1013.2,8.0
2024-10-12 11:00:00,20.7,59.0,0.0,18.0,1013.5,6.0
2024-10-12 12:00:00,22.1,53.0,0.0,19.8,1013.3,8.0
2024-10-12 13:00:00,22.9,48.0,0.0,19.4,1013.5,8.0
2024-10-12 14:00:00,23.1,46.0,0.0,18.7,1013.3,8.0
2024-10-12 15:00:00,23.0,46.0,0.0,18.7,1013.3,8.0
2024-10-12 16:00:00,22.5,47.0,0.0,18.4,1013.2,8.0
2024-10-12 17:00:00,21.7,50.0,0.0,16.9,1013.0,8.0
2024-10-12 18:00:00,20.3,55.0,0.0,19.1,1013.1,8.0
2024-10-12 19:00:00,19.3,56.0,0.0,19.8,1013.2,8.0
2024-10-12 20:00:00,18.3,56.0,0.0,19.4,1013.7,8.0
2024-10-12 21:00:00,17.8,56.0,0.0,18.7,1013.9,8.0
2024-10-12 22:00:00,16.8,61.0,0.0,18.7,1014.4,8.0
2024-10-12 23:00:00,16.8,54.0,0.1,18.7,1014.1,8.0
2024-10-13 00:00:00,16.0,57.0,0.0,18.0,1014.1,8.0
2024-10-13 01:00:00,15.8,56.0,0.0,18.4,1013.9,8.0
2024-10-13 02:00:00,14.8,65.0,0.2,18.0,1014.1,8.0
2024-10-13 03:00:00,13.8,72.0,0.5,18.0,1014.0,8.0
2024-10-13 04:00:00,14.4,64.0,0.2,18.7,1013.6,8.0
2024-10-13 05:00:00,12.8,78.0,0.6,18.7,1013.6,8.0
2024-10-13 06:00:00,11.9,88.0,1.3,19.1,1013.6,8.0
2024-10-13 07:00:00,11.5,88.0,0.8,19.4,1013.2,8.0
2024-10-13 08:00:00,11.2,88.0,0.4,20.2,1013.4,8.0
2024-10-13 09:00:00,11.1,86.0,0.3,19.4,1013.6,8.0
2024-10-13 10:00:00,11.1,84.0,0.1,19.1,1013.2,8.0
2024-10-13 11:00:00,11.8,79.0,0.0,17.6,1013.4,8.0
2024-10-13 12:00:00,12.2,78.0,0.0,15.8,1013.1,8.0
2024-10-13 13:00:00,13.4,73.0,0.0,15.5,1013.3,8.0
2024-10-13 14:00:00,13.6,72.0,0.0,16.2,1013.1,8.0
2024-10-13 15:00:00,13.5,74.0,0.0,15.8,1012.9,8.0
2024-10-13 16:00:00,13.7,76.0,0.0,15.1,1012.5,8.0
2024-10-13 17:00:00,13.6,77.0,0.0,12.6,1012.5,8.0
2024-10-13 18:00:00,13.1,82.0,0.2,10.4,1012.5,8.0
2024-10-13 19:00:00,12.7,93.0,0.7,11.2,1012.3,8.0
2024-10-13 20:00:00,13.0,93.0,0.4,11.5,1012.5,8.0
2024-10-13 21:00:00,13.0,92.0,1.0,11.9,1012.4,8.0
2024-10-13 22:00:00,12.9,92.0,0.7,11.9,1012.4,8.0
2024-10-13 23:00:00,12.6,92.0,0.3,11.9,1012.1,7.0
2024-10-14 00:00:00,11.1,89.0,0.0,9.4,1012.7,8.0
2024-10-14 01:00:00,11.2,86.0,0.0,6.8,1012.5,6.0
2024-10-14 02:00:00,10.5,91.0,0.0,4.0,1012.9,8.0
2024-10-14 03:00:00,10.7,90.0,0.0,3.2,1012.7,8.0
2024-10-14 04:00:00,11.1,87.0,0.0,3.2,1012.3,8.0
2024-10-14 05:00:00,11.8,88.0,0.0,10.8,1012.6,8.0
2024-10-14 06:00:00,11.6,93.0,0.0,11.2,1012.7,8.0
2024-10-14 07:00:00,11.1,96.0,0.0,10.4,1012.8,8.0
2024-10-14 08:00:00,11.0,96.0,0.0,13.0,1013.6,8.0
2024-10-14 09:00:00,11.7,90.0,0.0,11.9,1013.8,8.0
2024-10-14 10:00:00,13.0,80.0,0.0,12.6,1014.1,8.0
2024-10-14 11:00:00,14.0,72.0,0.0,13.0,1014.4,8.0
2024-10-14 12:00:00,15.0,64.0,0.0,16.2,1014.4,8.0
2024-10-14 13:00:00,16.0,57.0,0.0,16.9,1014.1,5.0
2024-10-14 14:00:00,16.4,54.0,0.0,13.3,1014.0,7.0
2024-10-14 15:00:00,16.8,53.0,0.0,11.2,1013.8,6.0
2024-10-14 16:00:00,16.7,53.0,0.0,13.0,1013.9,8.0
2024-10-14 17:00:00,15.3,64.0,0.0,11.9,1014.1,8.0
2024-10-14 18:00:00,14.3,70.0,0.0,8.3,1014.6,8.0
2024-10-14 19:00:00,13.4,73.0,0.0,7.9,1015.2,3.0
2024-10-14 20:00:00,13.6,71.0,0.0,16.2,1016.2,8.0
2024-10-14 21:00:00,12.3,67.0,0.0,17.3,1016.9,1.0
2024-10-14 22:00:00,10.9,70.0,0.0,13.3,1016.9,0.0
2024-10-14 23:00:00,9.3,78.0,0.0,9.7,1016.9,0.0
2024-10-15 00:00:00,8.2,84.0,0.0,8.3,1017.1,0.0
2024-10-15 01:00:00,7.9,90.0,0.0,10.1,1017.3,6.0
2024-10-15 02:00:00,8.0,86.0,0.0,10.8,1017.5,8.0
2024-10-15 03:00:00,7.8,83.0,0.0,10.4,1017.3,3.0
2024-10-15 04:00:00,7.5,83.0,0.0,11.2,1017.6,0.0
2024-10-15 05:00:00,7.4,83.0,0.0,11.2,1018.0,0.0
2024-10-15 06:00:00,7.0,86.0,0.0,9.0,1018.0,4.0
2024-10-15 07:00:00,6.5,89.0,0.0,7.9,1018.2,1.0
2024-10-15 08:00:00,7.7,83.0,0.0,10.4,1018.8,0.0
2024-10-15 09:00:00,10.0,74.0,0.0,9.0,1019.3,0.0
