account_id,grs,appliance_group,consumer_type,heated_area,k_i,k_i_clipped,is_outlier,corr_ok,n_nonzero,source
600317880,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,71.8,0.9646659521278115,0.9646659521278115,False,True,7,billing
600317887,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,86.6,0.7335499348139132,0.7335499348139132,False,True,7,billing
600317883,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,50.9,1.2417839363481848,1.2417839363481848,False,False,7,billing
600317891,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,77.0,0.8558422030420638,0.8558422030420638,False,True,7,billing
600317899,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,49.4,1.6933447054991624,1.6933447054991624,False,False,7,billing
600317894,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,54.1,1.1330942388669631,1.1330942388669631,False,False,7,billing
600317906,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,56.0,1.1359712016986498,1.1359712016986498,False,False,7,billing
600317914,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ",Приватний сектор,32.5,0.9332867440876108,0.9332867440876108,False,False,7,billing
600317922,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,84.7,0.9132218079675031,0.9132218079675031,False,False,7,billing
600317929,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,34.0,0.5075377751130435,0.5075377751130435,False,False,5,billing
600317935,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,44.2,1.351226616766729,1.351226616766729,False,False,7,billing
600317939,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,69.0,0.020117438192544596,0.020117438192544596,False,False,3,billing
600317943,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,56.0,1.1774391910595192,1.1774391910595192,False,True,7,billing
600317932,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,26.4,1.137303147659529,1.137303147659529,False,True,7,billing
600317946,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,56.6,2.3239353435563044,2.3239353435563044,False,False,7,billing
600317950,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,64.0,0.8726638321435513,0.8726638321435513,False,True,7,billing
600317957,ГРС (2) м.Запоріжжя,"ОП,ПГ",Приватний сектор,63.0,1.3095397345037438,1.3095397345037438,False,True,7,billing
600317960,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,58.5,0.9310717871810594,0.9310717871810594,False,False,7,billing
600317954,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,53.2,0.5793805952760366,0.5793805952760366,False,False,7,billing
600317964,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,61.2,1.530344433519689,1.530344433519689,False,False,7,billing
600317971,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ",Приватний сектор,54.0,1.4550846219593594,1.4550846219593594,False,False,7,billing
600317978,ГРС (2) м.Запоріжжя,"ОП,ПГ",Приватний сектор,44.3,0.17231058609254382,0.17231058609254382,False,True,7,billing
600317989,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,39.0,1.372891836659003,1.372891836659003,False,True,7,billing
600317993,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,58.0,0.0383458532544209,0.0383458532544209,False,False,4,billing
600317996,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,113.7,0.6199913453800713,0.6199913453800713,False,True,7,billing
600318000,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ",Приватний сектор,60.3,0.7702423822785732,0.7702423822785732,False,False,7,billing
600318013,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,63.6,1.799111781529693,1.799111781529693,False,True,7,billing
600318005,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,72.3,0.7911066135061747,0.7911066135061747,False,True,7,billing
600318016,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,63.8,1.0208333009456891,1.0208333009456891,False,False,7,billing
600318020,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,81.2,1.132286323455695,1.132286323455695,False,False,7,billing
600318024,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,130.1,1.2650114279608433,1.2650114279608433,False,False,6,billing
600318037,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,178.6,0.24048949138928286,0.24048949138928286,False,False,7,billing
600318029,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,61.9,0.6772469673706898,0.6772469673706898,False,True,7,billing
600318040,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,75.7,0.6563472780621967,0.6563472780621967,False,True,7,billing
600318047,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,40.6,1.7645999499542517,1.7645999499542517,False,False,7,billing
600318044,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,59.3,0.045658527520477714,0.045658527520477714,False,False,5,billing
600318051,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,139.0,0.41044576114053277,0.41044576114053277,False,True,7,billing
600318056,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,291.4,0.5812181365158988,0.5812181365158988,False,True,7,billing
600318063,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,53.9,1.0417216935246014,1.0417216935246014,False,False,7,billing
600318059,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,72.2,1.5924405227817504,1.5924405227817504,False,True,7,billing
600318066,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,100.0,1.4252063103901276,1.4252063103901276,False,False,7,billing
600318071,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,104.2,0.9021379581521018,0.9021379581521018,False,False,7,billing
600318079,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,75.4,1.6715136924610232,1.6715136924610232,False,True,7,billing
600318086,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,92.5,0.590188552976517,0.590188552976517,False,True,7,billing
600318091,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ",Приватний сектор,36.2,1.9700262910474196,1.9700262910474196,False,False,7,billing
600318110,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,78.6,0.542617368649273,0.542617368649273,False,True,7,billing
600318102,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,57.9,0.00020876130656447993,0.00020876130656447993,False,False,3,billing
600318118,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,52.5,1.1350070884532764,1.1350070884532764,False,False,7,billing
600318106,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,85.7,1.3447881668682657,1.3447881668682657,False,False,7,billing
600318113,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,69.2,0.7804330387474593,0.7804330387474593,False,True,7,billing
600318122,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ",Приватний сектор,27.2,1.2523843893609217,1.2523843893609217,False,False,7,billing
600318126,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,68.2,0.08482363795145141,0.08482363795145141,False,False,7,billing
600318133,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,45.8,0.000316697288913982,0.000316697288913982,False,False,2,billing
600318129,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,178.9,0.6066773975654909,0.6066773975654909,False,True,7,billing
600318137,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,67.4,0.03098934651041969,0.03098934651041969,False,False,2,billing
600318141,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,55.0,1.2591780908072485,1.2591780908072485,False,True,7,billing
600318144,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,91.8,0.8737602282482922,0.8737602282482922,False,True,7,billing
600318151,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,57.3,1.3296260979902896,1.3296260979902896,False,False,7,billing
600318162,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ",Приватний сектор,74.0,0.021979247897857677,0.021979247897857677,False,False,2,billing
600318155,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,63.7,0.8165460394483103,0.8165460394483103,False,False,7,billing
